id,tokens,slots,intent
train-03520,BOS list delta flights from seattle to salt lake city EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
train-03521,BOS does midwest express have any flights from montreal to nashville EOS,O O B-airline_name O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03522,BOS what are the delta flights from dallas to boston EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03523,BOS delta flights to san francisco please EOS,O B-airline_name O O B-toloc.city_name I-toloc.city_name O O,atis_flight
train-03524,BOS list united flights from denver to san francisco on wednesdays EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03525,BOS i'd like a flight on american from newark to nashville EOS,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03526,BOS what flights are there on continental from seattle to chicago EOS,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03527,BOS show me delta flights from dallas to denver EOS,O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03528,BOS show me american flights from dallas to san francisco EOS,O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03529,BOS show departures from atlanta for american EOS,O O O O B-fromloc.city_name O B-airline_name O,atis_flight
train-03530,BOS are there any flights from chicago to minneapolis on saturday on continental EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-airline_name O,atis_flight
train-03531,BOS hello i'd like a delta flight from atlanta to boston EOS,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03532,BOS show me the northwest flights from detroit to st. petersburg EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03533,BOS give me the continental flights from chicago to seattle on friday EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03534,BOS list all flights on continental leaving denver EOS,O O O O O B-airline_name O B-fromloc.city_name O,atis_flight
train-03535,BOS do you have a united flight from boston to washington EOS,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03536,BOS please list all northwest flights into denver EOS,O O O O B-airline_name O O B-toloc.city_name O,atis_flight
train-03537,BOS what flights are there from minneapolis to newark on continental EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O,atis_flight
train-03538,BOS list all united flights from boston to san francisco EOS,O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03539,BOS show me the united flights from denver to baltimore EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03540,BOS show me the delta flights from tampa to san francisco EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03541,BOS how about arrivals for american in atlanta EOS,O O O O O B-airline_name O B-toloc.city_name O,atis_flight
train-03542,BOS is there a delta flight from boston to denver EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03543,BOS what are the classes of service on lufthansa EOS,O O O O O O O O B-airline_name O,atis_flight
train-03544,BOS what flights does delta have between boston and san francisco EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03545,BOS now list for me only the united flights that flight from oakland to boston EOS,O O O O O O O B-airline_name O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03546,BOS what flights are there on delta from boston to dallas EOS,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03547,BOS does continental fly from denver to pittsburgh EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03548,BOS does delta fly from atlanta to san francisco EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03549,BOS i want a flight on continental from boston to san francisco EOS,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03550,BOS give me the list of flights for continental between denver and boston EOS,O O O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03551,BOS which delta flights fly from boston to philadelphia EOS,O O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03552,BOS show all united flights between boston and philadelphia EOS,O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03553,BOS american flights from cincinnati to salt lake city EOS,O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
train-03554,BOS is there a delta flight from denver to san francisco EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03555,BOS i'd like information on a flight from denver to san francisco on united air EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name O O,atis_flight
train-03556,BOS do you have a united flight from dallas to san francisco EOS,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03557,BOS give me the continental flights from seattle EOS,O O O O B-airline_name O O B-fromloc.city_name O,atis_flight
train-03558,BOS what delta flights are available from pittsburgh to san francisco EOS,O O B-airline_name O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03559,BOS list all flights leaving denver on continental on sunday EOS,O O O O O B-fromloc.city_name O B-airline_name O B-depart_date.day_name O,atis_flight
train-03560,BOS delta flights to dallas please EOS,O B-airline_name O O B-toloc.city_name O O,atis_flight
train-03561,BOS list all united flights from philadelphia to san francisco EOS,O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03562,BOS show united flights between pittsburgh and baltimore EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03563,BOS does midwest express have any flights EOS,O O B-airline_name O O O O O,atis_flight
train-03564,BOS flights on american from phoenix to chicago on wednesday EOS,O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03565,BOS what flights arrive in seattle from on continental EOS,O O O O O B-toloc.city_name O O B-airline_name O,atis_flight
train-03566,BOS please find a flight on delta from philadelphia to san francisco and give me the flight numbers EOS,O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O,atis_flight
train-03567,BOS i would like to know the flights from denver to pittsburgh leaving on monday EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03568,BOS show sunday flights from seattle to chicago EOS,O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03569,BOS what are all flights to denver from philadelphia on sunday EOS,O O O O O O B-toloc.city_name O B-fromloc.city_name O B-depart_date.day_name O,atis_flight
train-03570,BOS show me flights from boston to philadelphia on a monday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03571,BOS list the flights from pittsburgh to san francisco on thursday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03572,BOS what are all flights from philadelphia to denver on wednesdays EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03573,BOS what flights from pittsburgh to newark on monday EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03574,BOS list flights from indianapolis to memphis with fares on monday EOS,O O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name O,atis_flight
train-03575,BOS show flights from burbank to milwaukee on monday EOS,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03576,BOS phoenix to milwaukee on wednesday EOS,O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03577,BOS show me the flights from atlanta to denver on friday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03578,BOS what flights are available from denver to philadelphia on monday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03579,BOS i need to fly from denver to san francisco tuesday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name O,atis_flight
train-03580,BOS flights from denver to pittsburgh on wednesday EOS,O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03581,BOS i need information flight information for tuesday on a flight leaving baltimore bound for dallas EOS,O O O O O O O B-depart_date.day_name O O O O B-fromloc.city_name O O B-toloc.city_name O,atis_flight
train-03582,BOS what are all flights from boston to pittsburgh on wednesdays EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03583,BOS show me flights from dallas to atlanta on tuesday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03584,BOS okay how about a flight on sunday from tampa to charlotte EOS,O O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03585,BOS i want a flight on saturday from minneapolis to long beach EOS,O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03586,BOS from phoenix to las vegas on saturday EOS,O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03587,BOS wednesday from baltimore to newark EOS,O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03588,BOS list all flights from atlanta to dallas on friday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03589,BOS list saturday flights from washington to boston EOS,O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03590,BOS what flights leave from chicago to seattle on saturday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03591,BOS boston to pittsburgh wednesday EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O,atis_flight
train-03592,BOS could you list for me the flights that leave oakland on sunday and arrive in dallas EOS,O O O O O O O O O O B-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name O,atis_flight
train-03593,BOS show me flights from denver to boston on thursday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03594,BOS i'm requesting flight information on a flight from denver to san francisco on wednesday EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03595,BOS charlotte to baltimore on tuesday EOS,O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03596,BOS dallas to baltimore monday EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O,atis_flight
train-03597,BOS philadelphia to dallas saturday EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O,atis_flight
train-03598,BOS what flights return from denver to philadelphia on a saturday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03599,BOS list flights from milwaukee to san jose on wednesday EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03600,BOS list flights from detroit to san diego on thursday EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03601,BOS what are the flights from milwaukee to orlando on wednesday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03602,BOS show me flights from boston to washington on monday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03603,BOS what flights are there from atlanta to oakland on thursday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03604,BOS show me flights from boston to denver on wednesday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
