"Maybe he thinks that's who you want him to be.
",O O O O O O O O O O O O ,"Maybe he thinks that's who you want him to be.
",None
"This is the Capeside police.
",O O O O O O ,"This is the Capeside police.
",None
"Guys.
",O O ,"Guys.
",None
"Yo, guys!
",O O O O ,"Yo, guys!
",None
"What, did I do it wrong?
",O O O O O O O O ,"What, did I do it wrong?
",None
"Hello?
",O O ,"Hello?
",None
"Do you guys party like this every weekend?
",O O O O O O O O O ,"Do you guys party like this every weekend?
",None
"Because I gotta say this has been the most fun I've had in a really long time.
",O O O O O O O O O O O O O O O O O O O O ,"Because I gotta say this has been the most fun I've had in a really long time.
",None
"I mean, I am just so over my ex-boyfriend right now.
",O O O O O O O O O O O O O ,"I mean, I am just so over my ex-boyfriend right now.
",None
"I am really glad to hear you say that, Kate.
",O O O O O O O O O O O O ,"I am really glad to hear you say that, Kate.
",None
"Because I think there's something you really need to know.
",O O O O O O O O O O O O ,"Because I think there's something you really need to know.
",None
"You are not going to tell her in an enclosed space.
",O O O O O O O O O O O O ,"You are not going to tell her in an enclosed space.
",None
"Hey, I heard that.
",O O O O O O ,"Hey, I heard that.
",None
"-Tell me what in an enclosed space?
",O O O O O O O O ,"-Tell me what in an enclosed space?
",None
"-l know this isn't the optimum time to do this, all right?
",O O O O O O O O O O O O O O O ,"-l know this isn't the optimum time to do this, all right?
",None
"But l--
",O O O ,"But l--
",None
"All right, look.
",O O O O O ,"All right, look.
",None
"l-- l know what this is.
",O O O O O O O O ,"l-- l know what this is.
",None
"-You're not over me, are you, Jack?
",O O O O O O O O O O O ,"-You're not over me, are you, Jack?
",None
"-No, no, that's not it.
",O O O O O O O O O ,"-No, no, that's not it.
",None
"Not to suggest that you're easily ""get-overable"" or anything, but....
",O O O O O O O O O O O O O O O O ,"Not to suggest that you're easily ""get-overable"" or anything, but....
",None
"-The thing is, l--
",O O O O O O ,"-The thing is, l--
",None
"-Oh, my God.
",O O O O O ,"-Oh, my God.
",None
"You're gay, aren't you?
",O O O O O O O O ,"You're gay, aren't you?
",None
"-But we had--
",O O O O ,"-But we had--
",None
"-Yeah.
",O O ,"-Yeah.
",None
"Yeah, we did.
",O O O O O ,"Yeah, we did.
",None
"-And you were good.
",O O O O O ,"-And you were good.
",None
"-Thanks.
",O O ,"-Thanks.
",None
"But that doesn't really have any bearing on our current situation.
",O O O O O O O O O O O O O ,"But that doesn't really have any bearing on our current situation.
",None
"I'm still gay.
",O O O O O ,"I'm still gay.
",None
"-Are you gay too?
",O O O O O ,"-Are you gay too?
",None
"-Me?
",O O ,"-Me?
",None
"-No.
",O O ,"-No.
",None
"-Are you sure?
",O O O O ,"-Are you sure?
",None
"Because apparently only gay guys will kiss me.
",O O O O O O O O O ,"Because apparently only gay guys will kiss me.
",None
"You kissed her?
",O O O O ,"You kissed her?
",None
"He started to, but my less-than-iron stomach napalmed the moment.
",O O O O O O O O O O O O ,"He started to, but my less-than-iron stomach napalmed the moment.
",None
"Dawson, what were you thinking?
",O O O O O O O ,"Dawson, what were you thinking?
",None
"I wasn't.
",O O O O ,"I wasn't.
",None
"For a fleeting moment I wasn't thinking, and it felt good.
",O O O O O O O O O O O O O O ,"For a fleeting moment I wasn't thinking, and it felt good.
",None
"To take advantage of a girl who was drunk vulnerable and clearly on the rebound?
",O O O O O O O O O O O O O O O O ,"To take advantage of a girl who was drunk vulnerable and clearly on the rebound?
",None
"is it just me, or is this jaw-droppingly out of character?
",O O O O O O O O O O O O O ,"is it just me, or is this jaw-droppingly out of character?
",None
"What character, Joey?
",O O O O O ,"What character, Joey?
",None
"The little sketch in your head that you have labelled "" Dawson""?
",O O O O O O O O O O O O O O ,"The little sketch in your head that you have labelled "" Dawson""?
",None
"This might not be the me you're used to.
",O O O O O O O O O O O ,"This might not be the me you're used to.
",None
"I might make a fool out of myself but you have to start letting me make mistakes.
",O O O O O O O O O O O O O O O O O O ,"I might make a fool out of myself but you have to start letting me make mistakes.
",None
"Here we go again, kiddies.
",O O O O O O O ,"Here we go again, kiddies.
",None
"For the 47 6th time this hour, our number one Billboard chart topper:
",O O O O O O O O O O O O O O O ,"For the 47 6th time this hour, our number one Billboard chart topper:
",None
"""The Ballad of Dawson and Joey.""
",O O O O O O O O O ,"""The Ballad of Dawson and Joey.""
",None
"Will those two kids ever get back together again?
",O O O O O O O O O O ,"Will those two kids ever get back together again?
",None
"-Boy, I sure hope so.
",O O O O O O O ,"-Boy, I sure hope so.
",None
"-Would you stay out of it?
",O O O O O O O ,"-Would you stay out of it?
",None
"Oh, of course.
",O O O O O ,"Oh, of course.
",None
"Far be it from me, lowly creature that I am to ever tread on the sanctity of the Dawson and Joey dynamic.
",O O O O O O O O O O O O O O O O O O O O O O O O ,"Far be it from me, lowly creature that I am to ever tread on the sanctity of the Dawson and Joey dynamic.
",None
"I'm sorry, it's just that I find the way that you treat him so fascinating.
",O O O O O O O O O O O O O O O O O O O ,"I'm sorry, it's just that I find the way that you treat him so fascinating.
",None
"-And how is that, Dr. Witter?
",O O O O O O O O ,"-And how is that, Dr. Witter?
",None
"-Like he's some weird, neutered little virginal creature.
",O O O O O O O O O O O ,"-Like he's some weird, neutered little virginal creature.
",None
"What's your problem?
",O O O O O ,"What's your problem?
",None
"I don't have a problem.
",O O O O O O O ,"I don't have a problem.
",None
"I am but a Greek chorus, here to observe and interpret.
",O O O O O O O O O O O O O ,"I am but a Greek chorus, here to observe and interpret.
",None
"Pacey.
",O O ,"Pacey.
",None
"-When did you adopt this mean streak?
",O O O O O O O O ,"-When did you adopt this mean streak?
",None
"-Come on, Joey, you and I....
",O O O O O O O O O O ,"-Come on, Joey, you and I....
",None
"We've always been known for the snap, crackle and pop of our repartee.
",O O O O O O O O O O O O O O O O ,"We've always been known for the snap, crackle and pop of our repartee.
",None
"Right.
",O O ,"Right.
",None
"The good-natured banter.
",O O O O ,"The good-natured banter.
",None
"But to the best of my recollection, I don't remember it ever being pointed...
",O O O O O O O O O O O O O O O O O ,"But to the best of my recollection, I don't remember it ever being pointed...
",None
"-...and it's never been hurtful.
",O O O O O O O O O ,"-...and it's never been hurtful.
",None
"-Or even being taken so seriously.
",O O O O O O O ,"-Or even being taken so seriously.
",None
"But how could I not take it seriously?
",O O O O O O O O O ,"But how could I not take it seriously?
",None
"And you've said one harsh, nasty thing after another to me tonight.
",O O O O O O O O O O O O O O O ,"And you've said one harsh, nasty thing after another to me tonight.
",None
"What did I really do to deserve all of that?
",O O O O O O O O O O O ,"What did I really do to deserve all of that?
",None
"You didn't do anything to deserve this.
",O O O O O O O O O ,"You didn't do anything to deserve this.
",None
"The drunken lout in the corner just pleads sheer frustration.
",O O O O O O O O O O O ,"The drunken lout in the corner just pleads sheer frustration.
",None
"I mean, honestly, do you have any idea how exhausting it is to exist on your periphery?
",O O O O O O O O O O O O O O O O O O O O ,"I mean, honestly, do you have any idea how exhausting it is to exist on your periphery?
",None
"To witness this perpetual dance that you two have?
",O O O O O O O O O O ,"To witness this perpetual dance that you two have?
",None
"One week you're soul mates.
",O O O O O O O ,"One week you're soul mates.
",None
"The next you're giving each other up for the greater good.
",O O O O O O O O O O O O O ,"The next you're giving each other up for the greater good.
",None
"Do you think it's possible that sometime soon you could make up your mind, please?
",O O O O O O O O O O O O O O O O O O ,"Do you think it's possible that sometime soon you could make up your mind, please?
",None
"Yeah, and the reverence that you two treat this saga of yours with it's enough to make a guy wanna puke.
",O O O O O O O O O O O O O O O O O O O O O O O O O ,"Yeah, and the reverence that you two treat this saga of yours with it's enough to make a guy wanna puke.
",None
"All right.
",O O O ,"All right.
",None
"Everyone out.
",O O O ,"Everyone out.
",None
"Everyone, that is, except you, little brother.
",O O O O O O O O O O O ,"Everyone, that is, except you, little brother.
",None
"Dad thinks it might be a good idea if you spend the night.
",O O O O O O O O O O O O O O ,"Dad thinks it might be a good idea if you spend the night.
",None
"Hiya.
",O O ,"Hiya.
",None
"Jell-O?
",O O ,"Jell-O?
",None
"What is it about hospitals always serving Jell-O?
",O O O O O O O O O ,"What is it about hospitals always serving Jell-O?
",None
"Do they think it has some sort of miraculous healing power?
",O O O O O O O O O O O O ,"Do they think it has some sort of miraculous healing power?
",None
"I'm sorry I can't offer you more.
",O O O O O O O O O O ,"I'm sorry I can't offer you more.
",None
"No, I'm sorry.
",O O O O O O ,"No, I'm sorry.
",None
"Henry, I think that I may have been just a bit more anxious than I let on about this whole thing.
",O O O O O O O O O O O O O O O O O O O O O O O ,"Henry, I think that I may have been just a bit more anxious than I let on about this whole thing.
",None
"-You?
",O O ,"-You?
",None
"Anxious, really?
",O O O O ,"Anxious, really?
",None
"-Yeah.
",O O ,"-Yeah.
",None
"See, at the Chapin School, Valentine's was the day when the guy that I was dating would take out the girl that he really liked.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"See, at the Chapin School, Valentine's was the day when the guy that I was dating would take out the girl that he really liked.
",None
"-Give her presents and chocolates-- -l don't believe that for a minute.
",O O O O O O O O O O O O O O O ,"-Give her presents and chocolates-- -l don't believe that for a minute.
",None
"Yeah, well, it's true.
",O O O O O O O O ,"Yeah, well, it's true.
",None
"All right?
",O O O ,"All right?
",None
"I've never had a date on Valentine's Day.
",O O O O O O O O O O O ,"I've never had a date on Valentine's Day.
",None
"Let alone a first date, so....
",O O O O O O O O O ,"Let alone a first date, so....
",None
"l think that my need to fulfil that experience is what got the better of both of us.
",O O O O O O O O O O O O O O O O O O O ,"l think that my need to fulfil that experience is what got the better of both of us.
",None
"That's one way to put it.
",O O O O O O O O ,"That's one way to put it.
",None
"If we're gonna continue dating, and I'd like that what do you say we start acting like ourselves and less like a couple in our 30s?
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"If we're gonna continue dating, and I'd like that what do you say we start acting like ourselves and less like a couple in our 30s?
",None
"-So you want me to return the ring?
",O O O O O O O O O ,"-So you want me to return the ring?
",None
"-Not on your life.
",O O O O O ,"-Not on your life.
",None
"This is the best-looking Hungarian-red pinkie ring I've ever gotten.
",O O O O O O O O O O O O ,"This is the best-looking Hungarian-red pinkie ring I've ever gotten.
",None
"And besides, it reminds me of you, which makes it pretty invaluable.
",O O O O O O O O O O O O O O O ,"And besides, it reminds me of you, which makes it pretty invaluable.
",None
"Mind if I do?
",O O O O O ,"Mind if I do?
",None
"Do you realize what we're doing?
",O O O O O O O O ,"Do you realize what we're doing?
",None
"We're having a date.
",O O O O O O ,"We're having a date.
",None
"No floods, no earthquakes, no locusts.
",O O O O O O O O O ,"No floods, no earthquakes, no locusts.
",None
"Let's just not think about what could go wrong.
",O O O O O O O O O O O ,"Let's just not think about what could go wrong.
",None
"Let's just eat the Jell-O.
",O O O O O O O ,"Let's just eat the Jell-O.
",None
"There's always room for Jell-O.
",O O O O O O O ,"There's always room for Jell-O.
",None
"-So you okay?
",O O O O ,"-So you okay?
",None
"-Yeah.
",O O ,"-Yeah.
",None
"You know I'm starting to realize that there's something kind of cool about a relationship not working because the guy turns out to be gay.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"You know I'm starting to realize that there's something kind of cool about a relationship not working because the guy turns out to be gay.
",None
"I mean, sure, it's heartbreaking in its own way, but it's not my fault.
",O O O O O O O O O O O O O O O O O O O O ,"I mean, sure, it's heartbreaking in its own way, but it's not my fault.
",None
