utterance,labels,delexicalised,intent
Is Wild & The Moon on Beaver Street open 24hrs,O B-location_name I-location_name I-location_name I-location_name O B-location_name I-location_name O B-date_time ,Is _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is the salad restaurant on 207th street open on weekends,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
will the hospital on 1st avenue be open this weekend,O O B-location_type O B-location_name I-location_name O O B-date_time I-date_time ,will the _location_type_ on _location_name_ be open _date_time_,snips-assistant:CheckHours
will the pharmacy on Pearl Street be open tomorrow at 8pm,O O B-location_type O B-location_name I-location_name O O B-date_time I-date_time B-date_time ,will the _location_type_ on _location_name_ be open _date_time_ _date_time_,snips-assistant:CheckHours
is the LCL ATM in rue oberkampf open,O O B-location_name B-location_type O B-location_name I-location_name O ,is the _location_name_ _location_type_ in _location_name_ open,snips-assistant:CheckHours
is the burger king on this street open,O O B-location_name I-location_name O B-location_name I-location_name O ,is the _location_name_ on _location_name_ open,snips-assistant:CheckHours
is the domino's pizza on Wall Street Court open,O O B-location_name I-location_name I-location_name O B-location_name I-location_name I-location_name O ,is the _location_name_ on _location_name_ open,snips-assistant:CheckHours
can you check if the hospital on Hanover Street is open,O O O O O B-location_type O B-location_name I-location_name O O ,can you check if the _location_type_ on _location_name_ is open,snips-assistant:CheckHours
the pizzeria on William Street is it still open,O B-location_type O B-location_name I-location_name O O O O ,the _location_type_ on _location_name_ is it still open,snips-assistant:CheckHours
the sushi restaurant downstairs is it open yet,O B-location_type I-location_type O O O O O ,the _location_type_ downstairs is it open yet,snips-assistant:CheckHours
is the pharmacy below open this weekend,O O B-location_type O O B-date_time I-date_time ,is the _location_type_ below open _date_time_,snips-assistant:CheckHours
Are european restaurants like LIDL on State Street Plaza open,O B-location_type I-location_type O B-location_name O B-location_name I-location_name I-location_name O ,Are _location_type_ like _location_name_ on _location_name_ open,snips-assistant:CheckHours
Is domino's pizza on Exchange Plaza open,O B-location_name I-location_name I-location_name O B-location_name I-location_name O ,Is _location_name_ on _location_name_ open,snips-assistant:CheckHours
Are the salons on Rector Street open,O O B-location_type O B-location_name I-location_name O ,Are the _location_type_ on _location_name_ open,snips-assistant:CheckHours
Is the ice cream restaurant on Seaport Plaza open this weekend,O O B-location_type I-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is that pho restaurant la mano on impasse charles petit open,O O B-location_type I-location_type B-location_name I-location_name O B-location_name I-location_name I-location_name O ,Is that _location_type_ _location_name_ on _location_name_ open,snips-assistant:CheckHours
Is there a burger restaurant on Exchange Plaza open right now,O O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is there a _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Can you find me a shoe stores open right now,O O O O O B-location_type I-location_type O B-date_time I-date_time ,Can you find me a _location_type_ open _date_time_,snips-assistant:CheckHours
I'd like to find a ramen store open right now,O O O O O O B-location_type I-location_type O B-date_time I-date_time ,I'd like to find a _location_type_ open _date_time_,snips-assistant:CheckHours
Is the acai restaurant on Chase Manhattan Plaza open this weekend,O O B-location_type I-location_type O B-location_name I-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
When is the bento restaurant open,O O O B-location_type I-location_type O ,When is the _location_type_ open,snips-assistant:CheckHours
Is the bubble tea shop open,O O B-location_type I-location_type I-location_type O ,Is the _location_type_ open,snips-assistant:CheckHours
Is LIDL on Broadway open,O B-location_name O B-location_name O ,Is _location_name_ on _location_name_ open,snips-assistant:CheckHours
Is LCL on Hanover Street open,O B-location_name O B-location_name I-location_name O ,Is _location_name_ on _location_name_ open,snips-assistant:CheckHours
Can you tell if the metro on Seaport Plaza is open,O O O O O B-location_type O B-location_name I-location_name O O ,Can you tell if the _location_type_ on _location_name_ is open,snips-assistant:CheckHours
Is my favorite Japanese place open,O O O B-location_type I-location_type O ,Is my favorite _location_type_ open,snips-assistant:CheckHours
The adidas store on South William Street open,O B-location_name B-location_type O B-location_name I-location_name I-location_name O ,The _location_name_ _location_type_ on _location_name_ open,snips-assistant:CheckHours
Is big fernand on Seaport Plaza open now,O B-location_name I-location_name O B-location_name I-location_name O B-date_time ,Is _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is bibimbap on 20th avenue open this weekend,O B-location_name O B-location_name I-location_name O B-date_time I-date_time ,Is _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is there any late night delivery restaurant open right now,O O O B-location_type I-location_type I-location_type I-location_type O B-date_time I-date_time ,Is there any _location_type_ open _date_time_,snips-assistant:CheckHours
Is there any book store in Murray Street open now,O O O B-location_type I-location_type O B-location_name I-location_name O B-date_time ,Is there any _location_type_ in _location_name_ open _date_time_,snips-assistant:CheckHours
Can you tell me if Le Java on Park Place is open right now,O O O O O B-location_name I-location_name O B-location_name I-location_name O O B-date_time I-date_time ,Can you tell me if _location_name_ on _location_name_ is open _date_time_,snips-assistant:CheckHours
Is the traditional restaurants on Broadway open right now,O O B-location_type I-location_type O B-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Let me know if the waffles restaurant on Broadway is open,O O O O O B-location_type I-location_type O B-location_name O O ,Let me know if the _location_type_ on _location_name_ is open,snips-assistant:CheckHours
Are the vegan restaurants open right now,O O B-location_type I-location_type O B-date_time I-date_time ,Are the _location_type_ open _date_time_,snips-assistant:CheckHours
Is Wild & The Moon on Maiden Lane open right now,O B-location_name I-location_name I-location_name I-location_name O B-location_name I-location_name O B-date_time I-date_time ,Is _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
The bento restaurants are they open right now,O B-location_type I-location_type O O O B-date_time I-date_time ,The _location_type_ are they open _date_time_,snips-assistant:CheckHours
Do you know if the pub is open right now,O O O O O B-location_type O O B-date_time I-date_time ,Do you know if the _location_type_ is open _date_time_,snips-assistant:CheckHours
Tell me is the bank open right now,O O O O B-location_type O B-date_time I-date_time ,Tell me is the _location_type_ open _date_time_,snips-assistant:CheckHours
Are the fashion stores on Liberty Plaza open tomorrow at 8pm,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time I-date_time ,Are the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is the burgers place on Broad Street open right now,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Can you tell me if le comptoir général on Greenwich Street is open,O O O O O B-location_name I-location_name I-location_name O B-location_name I-location_name O O ,Can you tell me if _location_name_ on _location_name_ is open,snips-assistant:CheckHours
Is the amusement park on Pearl Street street open this weekend,O O B-location_type I-location_type O B-location_name I-location_name O O B-date_time I-date_time ,Is the _location_type_ on _location_name_ street open _date_time_,snips-assistant:CheckHours
I want to know whether organic on John Street will be open right now,O O O O O B-location_type O B-location_name I-location_name O O O B-date_time I-date_time ,I want to know whether _location_type_ on _location_name_ will be open _date_time_,snips-assistant:CheckHours
Please inform me whether la mano on John Street will be open right now,O O O O B-location_name I-location_name O B-location_name I-location_name O O O B-date_time I-date_time ,Please inform me whether _location_name_ on _location_name_ will be open _date_time_,snips-assistant:CheckHours
Are the local gems restaurants on New York Plaza open right now,O O B-location_type I-location_type I-location_type O B-location_name I-location_name I-location_name O B-date_time I-date_time ,Are the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
is the Rue du Pont Neuf open for late night delivery restaurants,O O B-location_name I-location_name I-location_name I-location_name O O B-location_type I-location_type I-location_type I-location_type ,is the _location_name_ open for _location_type_,snips-assistant:CheckHours
Is the Puma on Coenties Slip open now,O O B-location_name O B-location_name I-location_name O B-date_time ,Is the _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is the fried chicken place on Bowling Green this weekend open,O O B-location_type I-location_type O O B-location_name I-location_name B-date_time I-date_time O ,Is the _location_type_ place on _location_name_ _date_time_ open,snips-assistant:CheckHours
Is the bento restaurant on Cortlandt Street open now,O O B-location_type I-location_type O B-location_name I-location_name O O ,Is the _location_type_ on _location_name_ open now,snips-assistant:CheckHours
Is the mezze restaurant on State Street Plaza open tomorrow at 8pm and,O O B-location_type I-location_type O B-location_name I-location_name I-location_name O B-date_time I-date_time I-date_time O ,Is the _location_type_ on _location_name_ open _date_time_ and,snips-assistant:CheckHours
Is the Le Baratin at Water Street open,O O B-location_name I-location_name O B-location_name I-location_name O ,Is the _location_name_ at _location_name_ open,snips-assistant:CheckHours
Is the poke place on Hanover Square street open,O O B-location_type I-location_type O B-location_name I-location_name O O ,Is the _location_type_ on _location_name_ street open,snips-assistant:CheckHours
Are the sandwich restaurant on Maiden Lane open right now,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Are the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is the chicken restaurant on Wall Street Court open,O O B-location_type I-location_type O B-location_name I-location_name I-location_name O ,Is the _location_type_ on _location_name_ open,snips-assistant:CheckHours
