utterance,labels,delexicalised,intent
I want to see The Happy Thieves at Marcus Corporation  can you show me movie times ,O O O O B-movie_name I-movie_name I-movie_name O B-location_name I-location_name O O O O O B-object_type ,I want to see _movie_name_ at _location_name_  can you show me movie _object_type_ ,SearchScreeningEvent
where can i see animated movies in the neighborhood ,O O O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,where can i see _movie_type_ _spatial_relation_ ,SearchScreeningEvent
what films are showing in the neighbourhood ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,what _movie_type_ are showing _spatial_relation_ ,SearchScreeningEvent
what films are showing nearby,O B-movie_type O O B-spatial_relation ,what _movie_type_ are showing _spatial_relation_,SearchScreeningEvent
What movies are playing at Cobb Theatres,O B-movie_type O O O B-location_name I-location_name ,What _movie_type_ are playing at _location_name_,SearchScreeningEvent
Can I get the movie schedules for Landmark Theatres,O O O O B-object_type I-object_type O B-location_name I-location_name ,Can I get the _object_type_ for _location_name_,SearchScreeningEvent
i want to watch Mr  and Mrs  Bridge at a nearest cinema,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type ,i want to watch _movie_name_ at a _spatial_relation_ _object_location_type_,SearchScreeningEvent
What movies are playing at the closest cinema,O B-movie_type O O O O B-spatial_relation B-object_location_type ,What _movie_type_ are playing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
What cinema is playing The Edge,O B-object_location_type O O B-movie_name I-movie_name ,What _object_location_type_ is playing _movie_name_,SearchScreeningEvent
Please show me the movie schedule for today ,O O O O B-object_type I-object_type O O ,Please show me the _object_type_ for today ,SearchScreeningEvent
Find the schedule for Heart Beats ,O O B-object_type O B-movie_name I-movie_name ,Find the _object_type_ for _movie_name_ ,SearchScreeningEvent
Show me movie times at MJR Theatres at 02 39 23 pm,O O B-object_type I-object_type O B-location_name I-location_name O B-timerange I-timerange I-timerange I-timerange ,Show me _object_type_ at _location_name_ at _timerange_,SearchScreeningEvent
Show movie schedules at AMC Theaters,O B-object_type I-object_type O B-location_name I-location_name ,Show _object_type_ at _location_name_,SearchScreeningEvent
Is the films 19 hours from now playing at Landmark Theatres,O O B-movie_type B-timerange I-timerange I-timerange I-timerange O O B-location_name I-location_name ,Is the _movie_type_ _timerange_ playing at _location_name_,SearchScreeningEvent
Show me the movie times,O O O B-object_type I-object_type ,Show me the _object_type_,SearchScreeningEvent
Show me showtimes at the cinema for Chain of Events ,O O O O O B-object_location_type O B-movie_name I-movie_name I-movie_name ,Show me showtimes at the _object_location_type_ for _movie_name_ ,SearchScreeningEvent
What is the films with movie times in the area,O O O B-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,What is the _movie_type_ with _object_type_ _spatial_relation_,SearchScreeningEvent
 What is the nearest cinema playing The Hour of Temptation,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name , What is the _spatial_relation_ _object_location_type_ playing _movie_name_,SearchScreeningEvent
What films are playing at Pacific Theatres,O B-movie_type O O O B-location_name I-location_name ,What _movie_type_ are playing at _location_name_,SearchScreeningEvent
find Mann Theatres movie schedule,O B-location_name I-location_name B-object_type I-object_type ,find _location_name_ _object_type_,SearchScreeningEvent
what animated movies can i see at Malco Theatres,O B-movie_type I-movie_type O O O O B-location_name I-location_name ,what _movie_type_ can i see at _location_name_,SearchScreeningEvent
is Unbeatable Harold at Century Theatres,O B-movie_name I-movie_name O B-location_name I-location_name ,is _movie_name_ at _location_name_,SearchScreeningEvent
When is Youth Without Youth being shown at the nearest movie house ,O O B-movie_name I-movie_name I-movie_name O O O O B-spatial_relation B-object_location_type I-object_location_type ,When is _movie_name_ being shown at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What is the movie schedule at Dipson Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,What is the _object_type_ at _location_name_,SearchScreeningEvent
What animated movies are around here,O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation ,What _movie_type_ are _spatial_relation_,SearchScreeningEvent
Can i get the movie schedule for eleven hours from now ,O O O O B-object_type I-object_type O B-timerange I-timerange I-timerange I-timerange ,Can i get the _object_type_ for _timerange_ ,SearchScreeningEvent
find a movie house closest with Beethoven Lives Upstairs,O O B-object_location_type I-object_location_type B-spatial_relation O B-movie_name I-movie_name I-movie_name ,find a _object_location_type_ _spatial_relation_ with _movie_name_,SearchScreeningEvent
I want to watch Fist of the North Star 1 minute from now,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name B-timerange I-timerange I-timerange I-timerange ,I want to watch _movie_name_ _timerange_,SearchScreeningEvent
Show me the movie times at Star Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,Show me the _object_type_ at _location_name_,SearchScreeningEvent
Which movies are playing at AMC Theaters ,O B-movie_type O O O B-location_name I-location_name ,Which _movie_type_ are playing at _location_name_ ,SearchScreeningEvent
What movies are starting at eight pm in the area ,O B-movie_type O O O B-timerange I-timerange B-spatial_relation I-spatial_relation I-spatial_relation ,What _movie_type_ are starting at _timerange_ _spatial_relation_ ,SearchScreeningEvent
What films are in the neighborhood,O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What _movie_type_ are _spatial_relation_,SearchScreeningEvent
Show movie schedules of film nearby,O B-object_type I-object_type O B-movie_type B-spatial_relation ,Show _object_type_ of _movie_type_ _spatial_relation_,SearchScreeningEvent
what films are on the movie schedule for ten at a close by theater,O B-movie_type O O O B-object_type I-object_type O B-timerange O O B-spatial_relation I-spatial_relation O ,what _movie_type_ are on the _object_type_ for _timerange_ at a _spatial_relation_ theater,SearchScreeningEvent
Show me the current movie times,O O O O B-object_type I-object_type ,Show me the current _object_type_,SearchScreeningEvent
I need to see a list of films and movie times in the area ,O O O O O O O B-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,I need to see a list of _movie_type_ and _object_type_ _spatial_relation_ ,SearchScreeningEvent
Can I get the movie schedule for the Bow Tie Cinemas ,O O O O B-object_type I-object_type O O B-location_name I-location_name I-location_name ,Can I get the _object_type_ for the _location_name_ ,SearchScreeningEvent
What films are showing at National Amusements,O B-movie_type O O O B-location_name I-location_name ,What _movie_type_ are showing at _location_name_,SearchScreeningEvent
What time is The Bride from Hell playing at Malco Theatres,O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,What time is _movie_name_ playing at _location_name_,SearchScreeningEvent
Find the schedule for Across the Line at the closest movie house ,O O B-object_type O B-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,Find the _object_type_ for _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
what animated movies are showing in the neighbourhood,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,what _movie_type_ are showing _spatial_relation_,SearchScreeningEvent
Give ma list of films at Harkins Theatres,O O O O B-movie_type O B-location_name I-location_name ,Give ma list of _movie_type_ at _location_name_,SearchScreeningEvent
Which films are playing in the neighborhood one second from now ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation B-timerange I-timerange I-timerange I-timerange ,Which _movie_type_ are playing _spatial_relation_ _timerange_ ,SearchScreeningEvent
I want to watch Uproar in the Studio at the nearest cinema,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type ,I want to watch _movie_name_ at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
What do the movie schedules at B&B Theatres look like ,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name I-location_name O O ,What do the _object_type_ at _location_name_ look like ,SearchScreeningEvent
Find the movie times for North American Cinemas ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Find the _object_type_ for _location_name_ ,SearchScreeningEvent
Where is the nearest movie theatre playing The Sword of Many Lovers ,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Where is the _spatial_relation_ _object_location_type_ playing _movie_name_ ,SearchScreeningEvent
Can I get the movie times for the newest movies around here ,O O O O B-object_type I-object_type O O O B-movie_type B-spatial_relation I-spatial_relation ,Can I get the _object_type_ for the newest _movie_type_ _spatial_relation_ ,SearchScreeningEvent
find the nearest movie theatre for animated movies,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type I-movie_type ,find the _spatial_relation_ _object_location_type_ for _movie_type_,SearchScreeningEvent
What is the closest movie house playing What the Swedish Butler Saw,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What is the _spatial_relation_ _object_location_type_ playing _movie_name_,SearchScreeningEvent
Show me movie times,O O B-object_type I-object_type ,Show me _object_type_,SearchScreeningEvent
Show me the movie schedule for movies around here,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation ,Show me the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Is Strauss Is Playing Today at the Cineplex Odeon Corporation,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,Is _movie_name_ at the _location_name_,SearchScreeningEvent
I want to go see A Simple Noodle Story in seventeen seconds at Goodrich Quality Theaters ,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name B-timerange I-timerange I-timerange O B-location_name I-location_name I-location_name ,I want to go see _movie_name_ _timerange_ at _location_name_ ,SearchScreeningEvent
