utterance,labels,delexicalised,intent
add The Open Door to autumn music,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist ,add _entity_name_ to _playlist_,AddToPlaylist
add this artist named trevor mcnevan to the playlist top gaming tracks,O O B-music_item O B-artist I-artist O O O B-playlist I-playlist I-playlist ,add this _music_item_ named _artist_ to the playlist _playlist_,AddToPlaylist
I want to add something by Jarvis Cocker to my rock español playlist,O O O O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,I want to add something by _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
this tune should go on my coffee table jazz playlist,O B-music_item O O O B-playlist_owner B-playlist I-playlist I-playlist O ,this _music_item_ should go on _playlist_owner_ _playlist_ playlist,AddToPlaylist
add jim martin to Deathcore ,O B-artist I-artist O B-playlist ,add _artist_ to _playlist_ ,AddToPlaylist
my timeless love songs playlist should include viderunt omnes,B-playlist_owner B-playlist I-playlist I-playlist O O O B-entity_name I-entity_name ,_playlist_owner_ _playlist_ playlist should include _entity_name_,AddToPlaylist
add the album to my Top 100 Indie Tracks on Spotify playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,add the _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add rosemary clooney to Pura Vida playlist,O B-artist I-artist O B-playlist I-playlist O ,Add _artist_ to _playlist_ playlist,AddToPlaylist
add track to my spring playlist,O B-music_item O B-playlist_owner B-playlist O ,add _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add a song by  mark schultz to my ultimate indie playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,add a _music_item_ by  _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
For the playlist Wild & Free Workout add tsidii le loka,O O O B-playlist I-playlist I-playlist I-playlist O B-artist I-artist I-artist ,For the playlist _playlist_ add _artist_,AddToPlaylist
Add a tune by alex gaudino to my The New Waltz playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,Add a _music_item_ by _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put the bill berry track on elrow Guest List,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist ,Put the _artist_ _music_item_ on _playlist_,AddToPlaylist
put take up thy stethoscope and walk onto my verano playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist O ,put _entity_name_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
put live and rare into dancehall official,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist ,put _entity_name_ into _playlist_,AddToPlaylist
Add a song to my playlist Independent Music Monday,O O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist ,Add a _music_item_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Add this artist to Reggae Classics playlist,O O B-music_item O B-playlist I-playlist O ,Add this _music_item_ to _playlist_ playlist,AddToPlaylist
Please add the song by raphael rabello to the playlist fantastic workout,O O O B-music_item O B-artist I-artist O O O B-playlist I-playlist ,Please add the _music_item_ by _artist_ to the playlist _playlist_,AddToPlaylist
Put Kurt Cobain onto korean osts,O B-artist I-artist O B-playlist I-playlist ,Put _artist_ onto _playlist_,AddToPlaylist
Add the avispa track to my Bass Gaming playlist,O O B-artist B-music_item O B-playlist_owner B-playlist I-playlist O ,Add the _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add Don and Sherri to my Meditate to Sounds of Nature playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add Blag Dahlia to Pura Vida,O B-artist I-artist O B-playlist I-playlist ,add _artist_ to _playlist_,AddToPlaylist
Put Slimm Cutta Calhoun on my Songs to Sing in the Car playlist,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,Put _artist_ on _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add etta james to my anochecer urbano playlist ,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add this track to anochecer urbano,O O B-music_item O B-playlist I-playlist ,Add this _music_item_ to _playlist_,AddToPlaylist
Add another artist to the Spotlight on Country 2016 playlist ,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist O ,Add another _music_item_ to the _playlist_ playlist ,AddToPlaylist
Please add this track to my weekend list,O O O B-music_item O B-playlist_owner B-playlist O ,Please add this _music_item_ to _playlist_owner_ _playlist_ list,AddToPlaylist
Add this song to my list Trabajo Relax,O O B-music_item O B-playlist_owner O B-playlist I-playlist ,Add this _music_item_ to _playlist_owner_ list _playlist_,AddToPlaylist
add Paper Doll to the Power Walk playlist,O B-entity_name I-entity_name O O B-playlist I-playlist O ,add _entity_name_ to the _playlist_ playlist,AddToPlaylist
put Michael Cretu onto my Beach Vibes playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,put _artist_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add this artist to the playlist called Evening Groove,O O B-music_item O O O O B-playlist I-playlist ,Add this _music_item_ to the playlist called _playlist_,AddToPlaylist
add Top 100 Indie Tracks on Spotify to my track,O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O B-playlist_owner B-music_item ,add _playlist_ to _playlist_owner_ _music_item_,AddToPlaylist
add this clint mansell song to latin pop classics,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist ,add this _artist_ _music_item_ to _playlist_,AddToPlaylist
Add Fair Charlotte to the We Everywhere playlist,O B-entity_name I-entity_name O O B-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist,AddToPlaylist
add track to orgullo gay,O B-music_item O B-playlist I-playlist ,add _music_item_ to _playlist_,AddToPlaylist
Add this song to my playlist named Wild Country,O O B-music_item O B-playlist_owner O O B-playlist I-playlist ,Add this _music_item_ to _playlist_owner_ playlist named _playlist_,AddToPlaylist
Add michael wittig to the party playlist ,O B-artist I-artist O O B-playlist O ,Add _artist_ to the _playlist_ playlist ,AddToPlaylist
add tune to women of pop playlist,O B-music_item O B-playlist I-playlist I-playlist O ,add _music_item_ to _playlist_ playlist,AddToPlaylist
add this artist named Cleopatra Stratan to my playlist named 30 Before 20 Masterworks by Teenagers,O O B-music_item O B-artist I-artist O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,add this _music_item_ named _artist_ to _playlist_owner_ playlist named _playlist_,AddToPlaylist
put the airi suzuki album into my Nuclear Blast Novelties playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O ,put the _artist_ _music_item_ into _playlist_owner_ _playlist_ playlist,AddToPlaylist
add scott putesky to concentración indie rock playlist,O B-artist I-artist O B-playlist I-playlist I-playlist O ,add _artist_ to _playlist_ playlist,AddToPlaylist
Add the song to my R&B Movement playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,Add the _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
I want maximilian mutzke added to Acoustic Concentration,O O B-artist I-artist O O B-playlist I-playlist ,I want _artist_ added to _playlist_,AddToPlaylist
Put this song on legendary guitar solos,O O B-music_item O B-playlist I-playlist I-playlist ,Put this _music_item_ on _playlist_,AddToPlaylist
add Coordinates of Confusion to bass face playlist,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist O ,add _entity_name_ to _playlist_ playlist,AddToPlaylist
add great grape to my playlist named Novedades Pop,O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist ,add _entity_name_ to _playlist_owner_ playlist named _playlist_,AddToPlaylist
add blood guts & glory to my this is chopin,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist ,add _entity_name_ to _playlist_owner_ _playlist_,AddToPlaylist
Please place tim wright's track onto the queen playlist,O O B-artist I-artist O B-music_item O O B-playlist O ,Please place _artist_'s _music_item_ onto the _playlist_ playlist,AddToPlaylist
add to anacreon in heaven into the playlist girls' night,O B-entity_name I-entity_name I-entity_name I-entity_name O O O B-playlist I-playlist I-playlist ,add _entity_name_ into the playlist _playlist_,AddToPlaylist
Add this tune by Shagrath to black sabbath the ozzy years,O O B-music_item O B-artist O B-playlist I-playlist I-playlist I-playlist I-playlist ,Add this _music_item_ by _artist_ to _playlist_,AddToPlaylist
Add to my playlist heavy gamer the name blaydon races,O O B-playlist_owner O B-playlist I-playlist O O B-entity_name I-entity_name ,Add to _playlist_owner_ playlist _playlist_ the name _entity_name_,AddToPlaylist
Add a track to my girls' night playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O ,Add a _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add this song to tania's new boots,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist ,add this _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
add reggaeton classics in playlist jennie jennie,O B-playlist I-playlist O O B-entity_name I-entity_name ,add _playlist_ in playlist _entity_name_,AddToPlaylist
put the mike oldfield album onto my La Mejor Música para tus Fiestas playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,put the _artist_ _music_item_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
I want a matt garrison tune in my Fresh Finds Fire Emoji playlist ,O O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,I want a _artist_ _music_item_ in _playlist_owner_ _playlist_ playlist ,AddToPlaylist
I want to put this track on diann's Just Smile playlist,O O O O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O ,I want to put this _music_item_ on _playlist_owner_ _playlist_ playlist,AddToPlaylist
add this track to tameka's dance playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add this wayne raney tune to my this is kudai,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist ,add this _artist_ _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
add maschi e altri to my this is john williams,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist ,add _entity_name_ to _playlist_owner_ _playlist_,AddToPlaylist
I want to add a song to the sunshine reggae playlist ,O O O O O B-music_item O O B-playlist I-playlist O ,I want to add a _music_item_ to the _playlist_ playlist ,AddToPlaylist
add décadas to my list Neo da Matrix,O B-playlist O B-playlist_owner O B-artist I-artist I-artist ,add _playlist_ to _playlist_owner_ list _artist_,AddToPlaylist
add Split the Difference to my Women's Lit playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add some fujimoto yae to my Women of Rock list,O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,Add some _artist_ to _playlist_owner_ _playlist_ list,AddToPlaylist
Put say it ain’t so into my Trap Land playlist ,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,Put _entity_name_ into _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add Bien Acompañado to All Out 60s,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
add tune to my this is animal collective,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist ,add _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
I want lay down your arms in the indie español playlist ,O O B-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O ,I want _entity_name_ in the _playlist_ playlist ,AddToPlaylist
put Framed onto my ntc studio sounds playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,put _entity_name_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
add The Darkest Red to this is jennifer lopez,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist ,add _entity_name_ to _playlist_,AddToPlaylist
Add in the heart of the world to the Epic Gaming playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist,AddToPlaylist
Add tune to cleaning the house,O B-music_item O B-playlist I-playlist I-playlist ,Add _music_item_ to _playlist_,AddToPlaylist
Add this artist to lo más dance playlist,O O B-music_item O B-playlist I-playlist I-playlist O ,Add this _music_item_ to _playlist_ playlist,AddToPlaylist
Add this artist to my garage jams,O O B-music_item O B-playlist_owner B-playlist I-playlist ,Add this _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
add this track to llegando a casa,O O B-music_item O B-playlist I-playlist I-playlist ,add this _music_item_ to _playlist_,AddToPlaylist
Add concrete roots to punk español playlist,O B-entity_name I-entity_name O B-playlist I-playlist O ,Add _entity_name_ to _playlist_ playlist,AddToPlaylist
add this song to my workout playlist,O O B-music_item O B-playlist_owner B-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add xiang xiang album to my Madden NFL 16,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist ,add _artist_ _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
