utterance,labels,delexicalised,intent
What is the time in Madrid Spain,O O O O O B-location B-location ,What is the time in _location_ _location_,snips-assistant:GetLocalTime_V2
Can you tell me the time in San Jose California,O O O O O O O B-location I-location B-location ,Can you tell me the time in _location_ _location_,snips-assistant:GetLocalTime_V2
I want to know the time in Atlanta,O O O O O O O B-location ,I want to know the time in _location_,snips-assistant:GetLocalTime_V2
What time is it in Newark New York State,O O O O O B-location B-location I-location I-location ,What time is it in _location_ _location_,snips-assistant:GetLocalTime_V2
Give me the time in the USA,O O O O O O B-location ,Give me the time in the _location_,snips-assistant:GetLocalTime_V2
Give me the time in Berlin,O O O O O B-location ,Give me the time in _location_,snips-assistant:GetLocalTime_V2
Give me the time in Berlin Germany,O O O O O B-location B-location ,Give me the time in _location_ _location_,snips-assistant:GetLocalTime_V2
I want to know the time in Pennsylvania,O O O O O O O B-location ,I want to know the time in _location_,snips-assistant:GetLocalTime_V2
Give me the time in San Jose Idaho,O O O O O B-location I-location B-location ,Give me the time in _location_ _location_,snips-assistant:GetLocalTime_V2
What time is it in New Mexico,O O O O O B-location I-location ,What time is it in _location_,snips-assistant:GetLocalTime_V2
Give me the local time in Florida,O O O O O O B-location ,Give me the local time in _location_,snips-assistant:GetLocalTime_V2
What time is it in California,O O O O O B-location ,What time is it in _location_,snips-assistant:GetLocalTime_V2
the time in Iowa please,O O O B-location O ,the time in _location_ please,snips-assistant:GetLocalTime_V2
Local time in Ohio,O O O B-location ,Local time in _location_,snips-assistant:GetLocalTime_V2
Give me the time in Laurel Hill,O O O O O B-location I-location ,Give me the time in _location_,snips-assistant:GetLocalTime_V2
Tell me the time in West Puente Valley,O O O O O B-location I-location I-location ,Tell me the time in _location_,snips-assistant:GetLocalTime_V2
Announce the time in Somerset,O O O O B-location ,Announce the time in _location_,snips-assistant:GetLocalTime_V2
What time is it in Bountiful,O O O O O B-location ,What time is it in _location_,snips-assistant:GetLocalTime_V2
what's the time in San Gabriel,O O O O O B-location I-location ,what's the time in _location_,snips-assistant:GetLocalTime_V2
Tell me the current time in Pikeville Seychelles,O O O O O O B-location B-location ,Tell me the current time in _location_ _location_,snips-assistant:GetLocalTime_V2
what's the local time in Bountiful,O O O O O O B-location ,what's the local time in _location_,snips-assistant:GetLocalTime_V2
Tell me the time in Dedham,O O O O O B-location ,Tell me the time in _location_,snips-assistant:GetLocalTime_V2
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
Cancel,O ,Cancel,snips-assistant:Cancel
What nutrients are in a Dominostein,O O O O O B-food_ingredient ,What nutrients are in a _food_ingredient_,snips-assistant:GetNutritionalInfo
How much protein is in Salmis,O O B-nutrient O O B-food_ingredient ,How much _nutrient_ is in _food_ingredient_,snips-assistant:GetNutritionalInfo
How many calories are in a serving of spaghetti,O O B-nutrient O O O O O B-food_ingredient ,How many _nutrient_ are in a serving of _food_ingredient_,snips-assistant:GetNutritionalInfo
Tell me how many grams of protein are in a serving of IJzerkoekje,O O O O O O B-nutrient O O O O O B-food_ingredient ,Tell me how many grams of _nutrient_ are in a serving of _food_ingredient_,snips-assistant:GetNutritionalInfo
Does Trenette contain calcium and if so how much,O B-food_ingredient O B-nutrient O O O O O ,Does _food_ingredient_ contain _nutrient_ and if so how much,snips-assistant:GetNutritionalInfo
fiber in Bonbon,B-nutrient O B-food_ingredient ,_nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
cholesterol in Maids of honour tart,B-nutrient O B-food_ingredient I-food_ingredient I-food_ingredient I-food_ingredient ,_nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
trans fat in Gaseosa,B-nutrient I-nutrient O B-food_ingredient ,_nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
calories in frappé coffee,B-nutrient O B-food_ingredient I-food_ingredient ,_nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
what's the fat in Conchiglie,O O O B-nutrient O B-food_ingredient ,what's the _nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
calories for Pecan pie,B-nutrient O B-food_ingredient I-food_ingredient ,_nutrient_ for _food_ingredient_,snips-assistant:GetNutritionalInfo
 polyunsaturated fat in casoncelli,B-nutrient I-nutrient O B-food_ingredient , _nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
fat in seaweeds,B-nutrient O B-food_ingredient ,_nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
vitamin a in tortelloni,B-nutrient I-nutrient O B-food_ingredient ,_nutrient_ in _food_ingredient_,snips-assistant:GetNutritionalInfo
in leche frita is iron included ,O B-food_ingredient I-food_ingredient O B-nutrient O ,in _food_ingredient_ is _nutrient_ included ,snips-assistant:GetNutritionalInfo
what are the opening hours of the closest japanese place on Liberty Street,O O O O O O O O B-location_type I-location_type O B-location_name I-location_name ,what are the opening hours of the closest _location_type_ on _location_name_,snips-assistant:CheckHours
what are the opening times of the top rated restaurant in Wall Street,O O O O O O O O O B-location_type O B-location_name I-location_name ,what are the opening times of the top rated _location_type_ in _location_name_,snips-assistant:CheckHours
Is the argentinian Holybelly 5 on Exchange Plaza open on weekends,O O B-location_type B-location_name I-location_name O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
The vegan restaurant on Exchange Plaza is open on weekends,O B-location_type I-location_type O B-location_name I-location_name O O B-date_time I-date_time ,The _location_type_ on _location_name_ is open _date_time_,snips-assistant:CheckHours
The japanese République of Coffee on west 45th street is open on saturdays,O B-location_type B-location_name I-location_name I-location_name O B-location_name I-location_name I-location_name O O B-date_time I-date_time ,The _location_type_ _location_name_ on _location_name_ is open _date_time_,snips-assistant:CheckHours
Is the visitor center on Wall Street open on weekends,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is the falafel place on Pearl Street open this evening,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Are the fish stores on John Street open this evening,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Are the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is the vietnamese place Musée du Louvre on Broadway open on saturdays,O O B-location_type I-location_type B-location_name I-location_name I-location_name O B-location_name O O O ,Is the _location_type_ _location_name_ on _location_name_ open on saturdays,snips-assistant:CheckHours
Is the comfort restaurant Domino's Pizza on Exchange Plaza open on Saturdays,O O B-location_type I-location_type B-location_name I-location_name I-location_name O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
The Les Fabricants cafe on Cortlandt Street is it still open,O B-location_name I-location_name B-location_type O B-location_name I-location_name O O O O ,The _location_name_ _location_type_ on _location_name_ is it still open,snips-assistant:CheckHours
Is Hawaiian Poké the hot dog restaurant on 207th street open on weekends,O B-location_name I-location_name O B-location_type I-location_type I-location_type O B-location_name I-location_name O O O ,Is _location_name_ the _location_type_ on _location_name_ open on weekends,snips-assistant:CheckHours
Is République of Coffee on Washington Street currently open,O B-location_name I-location_name I-location_name O B-location_name I-location_name B-date_time O ,Is _location_name_ on _location_name_ _date_time_ open,snips-assistant:CheckHours
Is the tube stations at West Street open on weekends,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ at _location_name_ open _date_time_,snips-assistant:CheckHours
Is the clothing stores Le Java on Broadway open late on weekends,O O B-location_type I-location_type B-location_name I-location_name O B-location_name O O B-date_time I-date_time ,Is the _location_type_ _location_name_ on _location_name_ open late _date_time_,snips-assistant:CheckHours
Is Le Jourdain open all night,O B-location_name I-location_name O B-date_time I-date_time ,Is _location_name_ open _date_time_,snips-assistant:CheckHours
Is Musée du Louvre on Bowling Green open at 9am,O B-location_name I-location_name I-location_name O B-location_name I-location_name O B-date_time I-date_time ,Is _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is Wild & The Moon on Beaver Street open 24hrs,O B-location_name I-location_name I-location_name I-location_name O B-location_name I-location_name O B-date_time ,Is _location_name_ on _location_name_ open _date_time_,snips-assistant:CheckHours
Is the salad restaurant on 207th street open on weekends,O O B-location_type I-location_type O B-location_name I-location_name O B-date_time I-date_time ,Is the _location_type_ on _location_name_ open _date_time_,snips-assistant:CheckHours
will the hospital on 1st avenue be open this weekend,O O B-location_type O B-location_name I-location_name O O B-date_time I-date_time ,will the _location_type_ on _location_name_ be open _date_time_,snips-assistant:CheckHours
will the pharmacy on Pearl Street be open tomorrow at 8pm,O O B-location_type O B-location_name I-location_name O O B-date_time I-date_time B-date_time ,will the _location_type_ on _location_name_ be open _date_time_ _date_time_,snips-assistant:CheckHours
is the LCL ATM in rue oberkampf open,O O B-location_name B-location_type O B-location_name I-location_name O ,is the _location_name_ _location_type_ in _location_name_ open,snips-assistant:CheckHours
is the burger king on this street open,O O B-location_name I-location_name O B-location_name I-location_name O ,is the _location_name_ on _location_name_ open,snips-assistant:CheckHours
is the domino's pizza on Wall Street Court open,O O B-location_name I-location_name I-location_name O B-location_name I-location_name I-location_name O ,is the _location_name_ on _location_name_ open,snips-assistant:CheckHours
can you check if the hospital on Hanover Street is open,O O O O O B-location_type O B-location_name I-location_name O O ,can you check if the _location_type_ on _location_name_ is open,snips-assistant:CheckHours
the pizzeria on William Street is it still open,O B-location_type O B-location_name I-location_name O O O O ,the _location_type_ on _location_name_ is it still open,snips-assistant:CheckHours
the sushi restaurant downstairs is it open yet,O B-location_type I-location_type O O O O O ,the _location_type_ downstairs is it open yet,snips-assistant:CheckHours
