utterance,labels,delexicalised,intent
What time is Too Young to Marry showing,O O O B-movie_name I-movie_name I-movie_name I-movie_name O ,SOS What time is _movie_name_ showing EOS,SearchScreeningEvent
When is The Jailbird showing at United Paramount Theatres,O O B-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,SOS When is _movie_name_ showing at _location_name_ EOS,SearchScreeningEvent
Are there any animated movies playing at the Mann Theatres ,O O O B-movie_type I-movie_type O O O B-location_name I-location_name ,SOS Are there any _movie_type_ playing at the _location_name_  EOS,SearchScreeningEvent
What time is the nearest cinema playing The Hopes of Blind Alley,O O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS What time is the _spatial_relation_ _object_location_type_ playing _movie_name_ EOS,SearchScreeningEvent
Can I get the movie times for films in the neighborhood ,O O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Can I get the _object_type_ for _movie_type_ _spatial_relation_  EOS,SearchScreeningEvent
What movie theatre has A Matter of Wife    And Death,O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS What _object_location_type_ has _movie_name_ EOS,SearchScreeningEvent
what time is The Graduate showing at Caribbean Cinemas,O O O B-movie_name I-movie_name O O B-location_name I-location_name ,SOS what time is _movie_name_ showing at _location_name_ EOS,SearchScreeningEvent
"What is the movie schedule at Caribbean Cinemas
",O O O B-object_type I-object_type O B-location_name I-location_name ,"SOS What is the _object_type_ at _location_name_
 EOS",SearchScreeningEvent
Find the schedule for films at night at Great Escape Theatres ,O O B-object_type O B-movie_type O B-timerange O B-location_name I-location_name I-location_name ,SOS Find the _object_type_ for _movie_type_ at _timerange_ at _location_name_  EOS,SearchScreeningEvent
Showtimes for the Alamo Drafthouse Cinema for todays movies ,O O O B-location_name I-location_name I-location_name O O B-movie_type ,SOS Showtimes for the _location_name_ for todays _movie_type_  EOS,SearchScreeningEvent
"what are the movie schedules for Great Escape Theatres
",O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,"SOS what are the _object_type_ for _location_name_
 EOS",SearchScreeningEvent
find meal time movie times close by for movies,O B-timerange O B-object_type I-object_type B-spatial_relation I-spatial_relation O B-movie_type ,SOS find _timerange_ time _object_type_ _spatial_relation_ for _movie_type_ EOS,SearchScreeningEvent
I'd like to watch The Freckled Fish at 00 47 43 at Magic Johnson Theatres,O O O O O B-movie_name I-movie_name I-movie_name O B-timerange I-timerange I-timerange O B-location_name I-location_name I-location_name ,SOS I'd like to watch _movie_name_ at _timerange_ at _location_name_ EOS,SearchScreeningEvent
i need movie times for movies in the area,O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS i need _object_type_ for _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
Give me the showtimes for animated movies at the nearest cinema ,O O O O O B-movie_type I-movie_type O O B-spatial_relation B-object_location_type ,SOS Give me the showtimes for _movie_type_ at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
Give me movie times,O O B-object_type I-object_type ,SOS Give me _object_type_ EOS,SearchScreeningEvent
find Shanghaï Express,O B-movie_name I-movie_name ,SOS find _movie_name_ EOS,SearchScreeningEvent
Find time for the movie schedule ,O O O O B-object_type I-object_type ,SOS Find time for the _object_type_  EOS,SearchScreeningEvent
Where is the closest movie theatre playing Yo  robot,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name ,SOS Where is the _spatial_relation_ _object_location_type_ playing _movie_name_ EOS,SearchScreeningEvent
When is Stripped to Kill II  Live Girls playing at the nearest movie house ,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS When is _movie_name_ playing at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
what movies are showing nearby,O B-movie_type O O B-spatial_relation ,SOS what _movie_type_ are showing _spatial_relation_ EOS,SearchScreeningEvent
Which films are playing at Malco Theatres ,O B-movie_type O O O B-location_name I-location_name ,SOS Which _movie_type_ are playing at _location_name_  EOS,SearchScreeningEvent
Find the movie schedules,O O B-object_type I-object_type ,SOS Find the _object_type_ EOS,SearchScreeningEvent
find The Watcher at United Paramount Theatres,O B-movie_name I-movie_name O B-location_name I-location_name I-location_name ,SOS find _movie_name_ at _location_name_ EOS,SearchScreeningEvent
When is Percy Jackson playing at the movie theatre ,O O B-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,SOS When is _movie_name_ playing at the _object_location_type_  EOS,SearchScreeningEvent
what time is Utamaro and His Five Women showing at Alamo Drafthouse Cinema,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,SOS what time is _movie_name_ showing at _location_name_ EOS,SearchScreeningEvent
Find the schedule for the closest films at a cinema at meal time ,O O B-object_type O O B-spatial_relation B-movie_type O O B-object_location_type O B-timerange O ,SOS Find the _object_type_ for the _spatial_relation_ _movie_type_ at a _object_location_type_ at _timerange_ time  EOS,SearchScreeningEvent
What movie times are at Bow Tie Cinemas ,O B-object_type I-object_type O O B-location_name I-location_name I-location_name ,SOS What _object_type_ are at _location_name_  EOS,SearchScreeningEvent
I'd like to see a movies  at the nearest movie house,O O O O O O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,SOS I'd like to see a _movie_type_  at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
Which films are playing at the closest cinema ,O B-movie_type O O O O B-spatial_relation B-object_location_type ,SOS Which _movie_type_ are playing at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
What is the movie schedule in five minutes for movies playing in the neighborhood ,O O O B-object_type I-object_type B-timerange I-timerange I-timerange O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS What is the _object_type_ _timerange_ for _movie_type_ playing _spatial_relation_  EOS,SearchScreeningEvent
I want the nearest movie house with The Debtors,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name ,SOS I want the _spatial_relation_ _object_location_type_ with _movie_name_ EOS,SearchScreeningEvent
List the movie schedule for Regal Entertainment Group theater ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name O ,SOS List the _object_type_ for _location_name_ theater  EOS,SearchScreeningEvent
Find the schedule for animated movies in the neighborhood ,O O B-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Find the _object_type_ for _movie_type_ _spatial_relation_  EOS,SearchScreeningEvent
"Where is the closest cinema playing A Drink in the Passage
",O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,"SOS Where is the _spatial_relation_ _object_location_type_ playing _movie_name_
 EOS",SearchScreeningEvent
Where is The Wilderness Trail playing,O O B-movie_name I-movie_name I-movie_name O ,SOS Where is _movie_name_ playing EOS,SearchScreeningEvent
find a movie theatre with Life and Death,O O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name ,SOS find a _object_location_type_ with _movie_name_ EOS,SearchScreeningEvent
Can you provide me with movie schedules for Century Theatres ,O O O O O B-object_type I-object_type O B-location_name I-location_name ,SOS Can you provide me with _object_type_ for _location_name_  EOS,SearchScreeningEvent
What time does The Maze start at Cineplex Odeon Corporation,O O O B-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,SOS What time does _movie_name_ start at _location_name_ EOS,SearchScreeningEvent
Please find the movie schedule for animated movies playing in the neighbourhood ,O O O B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Please find the _object_type_ for _movie_type_ playing _spatial_relation_  EOS,SearchScreeningEvent
when is Our Story showing next at North American Cinemas,O O B-movie_name I-movie_name O O O B-location_name I-location_name I-location_name ,SOS when is _movie_name_ showing next at _location_name_ EOS,SearchScreeningEvent
What time is The Graduates of Malibu High playing at Cobb Theatres,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS What time is _movie_name_ playing at _location_name_ EOS,SearchScreeningEvent
Fine a movie schedule ,O O B-object_type I-object_type ,SOS Fine a _object_type_  EOS,SearchScreeningEvent
Can i get todays showtimes for Le Flic de Beverly Hills 2 ,O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS Can i get todays showtimes for _movie_name_  EOS,SearchScreeningEvent
Can I get The Marine 2 showtimes ,O O O B-movie_name I-movie_name I-movie_name O ,SOS Can I get _movie_name_ showtimes  EOS,SearchScreeningEvent
Where is Mother and Child plkaying,O O B-movie_name I-movie_name I-movie_name O ,SOS Where is _movie_name_ plkaying EOS,SearchScreeningEvent
Is You Will Meet a Tall Dark Stranger at Bow Tie Cinemas,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,SOS Is _movie_name_ at _location_name_ EOS,SearchScreeningEvent
What time is Sundown  The Vampire in Retreat showing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,SOS What time is _movie_name_ showing EOS,SearchScreeningEvent
"What animated movies are playing at KB Theatres
",O B-movie_type I-movie_type O O O B-location_name I-location_name ,"SOS What _movie_type_ are playing at _location_name_
 EOS",SearchScreeningEvent
What movie schedule are in the area for animated movies,O B-object_type I-object_type O B-spatial_relation I-spatial_relation I-spatial_relation O B-movie_type I-movie_type ,SOS What _object_type_ are _spatial_relation_ for _movie_type_ EOS,SearchScreeningEvent
show movie schedules for Fox Theatres,O B-object_type I-object_type O B-location_name I-location_name ,SOS show _object_type_ for _location_name_ EOS,SearchScreeningEvent
what animated movies are showing in the area ,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS what _movie_type_ are showing _spatial_relation_  EOS,SearchScreeningEvent
i want to see some movies in a B&B Theatres,O O O O O B-movie_type O O B-location_name I-location_name I-location_name I-location_name ,SOS i want to see some _movie_type_ in a _location_name_ EOS,SearchScreeningEvent
What are the movie times at the Malco Theatres ,O O O B-object_type I-object_type O O B-location_name I-location_name ,SOS What are the _object_type_ at the _location_name_  EOS,SearchScreeningEvent
What films are showing in the neighbourhood ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS What _movie_type_ are showing _spatial_relation_  EOS,SearchScreeningEvent
find movie schedules for Loews Cineplex,O B-object_type I-object_type O B-location_name I-location_name ,SOS find _object_type_ for _location_name_ EOS,SearchScreeningEvent
Show me the nearest movie house showing The Luckiest Girl in the World,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS Show me the _spatial_relation_ _object_location_type_ showing _movie_name_ EOS,SearchScreeningEvent
