utterance,labels,delexicalised,intent
Show movie times at Kerasotes Theatres,0 B-object_type I-object_type 0 B-location_name I-location_name ,Show [object_type] at [location_name],SearchScreeningEvent
"What time is Balkan Rhapsodies: 78 Measures of War playing at Malco Theatres?
",0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name 0 ,"What time is [movie_name] playing at [location_name]?
",SearchScreeningEvent
When is Robotix playing?,0 0 B-movie_name 0 ,When is [movie_name] playing?,SearchScreeningEvent
show me the schedule of movie The Duchess of Langeais in cinema,0 0 0 B-object_type 0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 B-object_location_type ,show me the [object_type] of movie [movie_name] in [object_location_type],SearchScreeningEvent
Find the movie schedules for Speakeasy Theaters.,0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 ,Find the [object_type] for [location_name].,SearchScreeningEvent
Show me movie times at the Pacific Theatres for the movie The Hot Rock,0 0 0 B-object_type 0 0 B-location_name I-location_name 0 0 0 B-movie_name I-movie_name I-movie_name ,Show me movie [object_type] at the [location_name] for the movie [movie_name],SearchScreeningEvent
whats the nearest movie house showing animated movies,0 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-movie_type I-movie_type ,whats the [spatial_relation] [object_location_type] showing [movie_type],SearchScreeningEvent
find movies nearest to a movie house,0 B-movie_type B-spatial_relation 0 0 B-object_location_type I-object_location_type ,find [movie_type] [spatial_relation] to a [object_location_type],SearchScreeningEvent
Is Warhead playing at AMC Theaters,0 B-movie_name 0 0 B-location_name I-location_name ,Is [movie_name] playing at [location_name],SearchScreeningEvent
Is Judgment Day: The John List Story playing at Megaplex Theatres?,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name 0 ,Is [movie_name] playing at [location_name]?,SearchScreeningEvent
What time is Too Young to Marry showing,0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 ,What time is [movie_name] showing,SearchScreeningEvent
When is The Jailbird showing at United Paramount Theatres,0 0 B-movie_name I-movie_name 0 0 B-location_name I-location_name I-location_name ,When is [movie_name] showing at [location_name],SearchScreeningEvent
Are there any animated movies playing at the Mann Theatres?,0 0 0 B-movie_type I-movie_type 0 0 0 B-location_name I-location_name 0 ,Are there any [movie_type] playing at the [location_name]?,SearchScreeningEvent
What time is the nearest cinema playing The Hopes of Blind Alley,0 0 0 0 B-spatial_relation B-object_location_type 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What time is the [spatial_relation] [object_location_type] playing [movie_name],SearchScreeningEvent
Can I get the movie times for films in the neighborhood?,0 0 0 0 B-object_type I-object_type 0 B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation 0 ,Can I get the [object_type] for [movie_type] [spatial_relation]?,SearchScreeningEvent
What movie theatre has A Matter of Wife... And Death,0 B-object_location_type I-object_location_type 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What [object_location_type] has [movie_name],SearchScreeningEvent
what time is The Graduate showing at Caribbean Cinemas,0 0 0 B-movie_name I-movie_name 0 0 B-location_name I-location_name ,what time is [movie_name] showing at [location_name],SearchScreeningEvent
"What is the movie schedule at Caribbean Cinemas
",0 0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 ,"What is the [object_type] at [location_name]
",SearchScreeningEvent
Find the schedule for films at night at Great Escape Theatres.,0 0 B-object_type 0 B-movie_type 0 B-timeRange 0 B-location_name I-location_name I-location_name 0 ,Find the [object_type] for [movie_type] at [timeRange] at [location_name].,SearchScreeningEvent
Showtimes for the Alamo Drafthouse Cinema for todays movies.,0 0 0 B-location_name I-location_name I-location_name 0 0 B-movie_type 0 ,Showtimes for the [location_name] for todays [movie_type].,SearchScreeningEvent
"what are the movie schedules for Great Escape Theatres
",0 0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name 0 ,"what are the [object_type] for [location_name]
",SearchScreeningEvent
find meal time movie times close by for movies,0 B-timeRange 0 B-object_type I-object_type B-spatial_relation I-spatial_relation 0 B-movie_type ,find [timeRange] time [object_type] [spatial_relation] for [movie_type],SearchScreeningEvent
I'd like to watch The Freckled Fish at 00:47:43 at Magic Johnson Theatres,0 0 0 0 B-movie_name I-movie_name I-movie_name 0 B-timeRange 0 B-location_name I-location_name I-location_name ,I'd like to watch [movie_name] at [timeRange] at [location_name],SearchScreeningEvent
i need movie times for movies in the area,0 0 B-object_type I-object_type 0 B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,i need [object_type] for [movie_type] [spatial_relation],SearchScreeningEvent
Give me the showtimes for animated movies at the nearest cinema.,0 0 0 0 0 B-movie_type I-movie_type 0 0 B-spatial_relation B-object_location_type 0 ,Give me the showtimes for [movie_type] at the [spatial_relation] [object_location_type].,SearchScreeningEvent
Give me movie times,0 0 B-object_type I-object_type ,Give me [object_type],SearchScreeningEvent
find Shanghaï Express,0 B-movie_name I-movie_name ,find [movie_name],SearchScreeningEvent
Find time for the movie schedule ,0 0 0 0 B-object_type I-object_type ,Find time for the [object_type] ,SearchScreeningEvent
"Where is the closest movie theatre playing Yo, robot",0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-movie_name I-movie_name ,Where is the [spatial_relation] [object_location_type] playing [movie_name],SearchScreeningEvent
When is Stripped to Kill II: Live Girls playing at the nearest movie house?,0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,When is [movie_name] playing at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
what movies are showing nearby,0 B-movie_type 0 0 B-spatial_relation ,what [movie_type] are showing [spatial_relation],SearchScreeningEvent
Which films are playing at Malco Theatres?,0 B-movie_type 0 0 0 B-location_name I-location_name 0 ,Which [movie_type] are playing at [location_name]?,SearchScreeningEvent
Find the movie schedules,0 0 B-object_type I-object_type ,Find the [object_type],SearchScreeningEvent
find The Watcher at United Paramount Theatres,0 B-movie_name I-movie_name 0 B-location_name I-location_name I-location_name ,find [movie_name] at [location_name],SearchScreeningEvent
When is Percy Jackson playing at the movie theatre?,0 0 B-movie_name I-movie_name 0 0 0 B-object_location_type I-object_location_type 0 ,When is [movie_name] playing at the [object_location_type]?,SearchScreeningEvent
what time is Utamaro and His Five Women showing at Alamo Drafthouse Cinema,0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name I-location_name ,what time is [movie_name] showing at [location_name],SearchScreeningEvent
Find the schedule for the closest films at a cinema at meal time.,0 0 B-object_type 0 0 B-spatial_relation B-movie_type 0 0 B-object_location_type 0 B-timeRange 0 ,Find the [object_type] for the [spatial_relation] [movie_type] at a [object_location_type] at [timeRange] time.,SearchScreeningEvent
What movie times are at Bow Tie Cinemas?,0 B-object_type I-object_type 0 0 B-location_name I-location_name I-location_name 0 ,What [object_type] are at [location_name]?,SearchScreeningEvent
I'd like to see a movies  at the nearest movie house,0 0 0 0 0 B-movie_type 0 0 B-spatial_relation B-object_location_type I-object_location_type ,I'd like to see a [movie_type]  at the [spatial_relation] [object_location_type],SearchScreeningEvent
Which films are playing at the closest cinema?,0 B-movie_type 0 0 0 0 B-spatial_relation B-object_location_type 0 ,Which [movie_type] are playing at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
What is the movie schedule in five minutes for movies playing in the neighborhood ,0 0 0 B-object_type I-object_type B-timeRange I-timeRange I-timeRange 0 B-movie_type 0 B-spatial_relation I-spatial_relation I-spatial_relation ,What is the [object_type] [timeRange] for [movie_type] playing [spatial_relation] ,SearchScreeningEvent
I want the nearest movie house with The Debtors,0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-movie_name I-movie_name ,I want the [spatial_relation] [object_location_type] with [movie_name],SearchScreeningEvent
List the movie schedule for Regal Entertainment Group theater.,0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name 0 ,List the [object_type] for [location_name] theater.,SearchScreeningEvent
Find the schedule for animated movies in the neighborhood.,0 0 B-object_type 0 B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation 0 ,Find the [object_type] for [movie_type] [spatial_relation].,SearchScreeningEvent
"Where is the closest cinema playing A Drink in the Passage
",0 0 0 B-spatial_relation B-object_location_type 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 ,"Where is the [spatial_relation] [object_location_type] playing [movie_name]
",SearchScreeningEvent
Where is The Wilderness Trail playing,0 0 B-movie_name I-movie_name I-movie_name 0 ,Where is [movie_name] playing,SearchScreeningEvent
find a movie theatre with Life and Death,0 0 B-object_location_type I-object_location_type 0 B-movie_name I-movie_name I-movie_name ,find a [object_location_type] with [movie_name],SearchScreeningEvent
Can you provide me with movie schedules for Century Theatres?,0 0 0 0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 ,Can you provide me with [object_type] for [location_name]?,SearchScreeningEvent
What time does The Maze start at Cineplex Odeon Corporation,0 0 0 B-movie_name I-movie_name 0 0 B-location_name I-location_name I-location_name ,What time does [movie_name] start at [location_name],SearchScreeningEvent
Please find the movie schedule for animated movies playing in the neighbourhood ,0 0 0 B-object_type I-object_type 0 B-movie_type I-movie_type 0 B-spatial_relation I-spatial_relation I-spatial_relation ,Please find the [object_type] for [movie_type] playing [spatial_relation] ,SearchScreeningEvent
when is Our Story showing next at North American Cinemas,0 0 B-movie_name I-movie_name 0 0 0 B-location_name I-location_name I-location_name ,when is [movie_name] showing next at [location_name],SearchScreeningEvent
What time is The Graduates of Malibu High playing at Cobb Theatres,0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name ,What time is [movie_name] playing at [location_name],SearchScreeningEvent
Fine a movie schedule.,0 0 B-object_type I-object_type 0 ,Fine a [object_type].,SearchScreeningEvent
Can i get todays showtimes for Le Flic de Beverly Hills 2?,0 0 0 0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 ,Can i get todays showtimes for [movie_name]?,SearchScreeningEvent
Can I get The Marine 2 showtimes.,0 0 0 B-movie_name I-movie_name I-movie_name 0 ,Can I get [movie_name] showtimes.,SearchScreeningEvent
Where is Mother and Child plkaying,0 0 B-movie_name I-movie_name I-movie_name 0 ,Where is [movie_name] plkaying,SearchScreeningEvent
Is You Will Meet a Tall Dark Stranger at Bow Tie Cinemas,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-location_name I-location_name I-location_name ,Is [movie_name] at [location_name],SearchScreeningEvent
What time is Sundown: The Vampire in Retreat showing,0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 ,What time is [movie_name] showing,SearchScreeningEvent
"What animated movies are playing at KB Theatres
",0 B-movie_type I-movie_type 0 0 0 B-location_name I-location_name 0 ,"What [movie_type] are playing at [location_name]
",SearchScreeningEvent
