utterance,labels,delexicalised,intent
young & rubicam said it completed its acquisition of <unk> associates a san francisco <unk> firm,O O O O O O O O O O O O O O O O O O O O ,young & rubicam said it completed its acquisition of <unk> associates a san francisco <unk> firm,None
acquisition,O ,acquisition,None
<unk> communications pittsburgh acquired <unk> & co. a los angeles <unk> and <unk> firm,O O O O O O O O O O O O O O O O O O O O O O ,<unk> communications pittsburgh acquired <unk> & co. a los angeles <unk> and <unk> firm,None
terms were n't disclosed,O O O O ,terms were n't disclosed,None
sea containers ltd. said it might increase the price of its $ <unk> buy-back plan if pressed by temple holdings ltd. which made an earlier tender offer for sea containers,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,sea containers ltd. said it might increase the price of its $ <unk> buy-back plan if pressed by temple holdings ltd. which made an earlier tender offer for sea containers,None
sea containers a hamilton <unk> shipping concern said tuesday that it would sell $ N billion of assets and use some of the proceeds to buy about N N of its common shares for $ N apiece,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,sea containers a hamilton <unk> shipping concern said tuesday that it would sell $ N billion of assets and use some of the proceeds to buy about N N of its common shares for $ N apiece,None
the move is designed to ward off a hostile takeover attempt by two european shipping concerns <unk> holding ag and <unk> plc,O O O O O O O O O O O O O O O O O O O O O O O O O O ,the move is designed to ward off a hostile takeover attempt by two european shipping concerns <unk> holding ag and <unk> plc,None
in may the two companies through their jointly owned holding company temple offered $ N a share or $ N million for sea containers,O O O O O O O O O O O O O O O O O O O O O O O O ,in may the two companies through their jointly owned holding company temple offered $ N a share or $ N million for sea containers,None
in august temple sweetened the offer to $ N a share or $ N million,O O O O O O O O O O O O O O O ,in august temple sweetened the offer to $ N a share or $ N million,None
yesterday sea containers ' chief executive officer james <unk> said in an interview that under the <unk> plan sea containers would end up with a cash surplus of approximately $ N million,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,yesterday sea containers ' chief executive officer james <unk> said in an interview that under the <unk> plan sea containers would end up with a cash surplus of approximately $ N million,None
about $ N million of that would be allocated to the buy-back leaving about $ N million he said,O O O O O O O O O O O O O O O O O O O ,about $ N million of that would be allocated to the buy-back leaving about $ N million he said,None
that $ N million mr. <unk> said gives us some flexibility in case temple raises its bid,O O O O O O O O O O O O O O O O O O O ,that $ N million mr. <unk> said gives us some flexibility in case temple raises its bid,None
we are able to increase our price above the $ N level if necessary,O O O O O O O O O O O O O O ,we are able to increase our price above the $ N level if necessary,None
he declined to say however how much sea containers might raise its price,O O O O O O O O O O O O O ,he declined to say however how much sea containers might raise its price,None
mr. <unk> speculated that the <unk> that sea containers has means that temple would have to substantially increase their bid if they 're going to top us,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,mr. <unk> speculated that the <unk> that sea containers has means that temple would have to substantially increase their bid if they 're going to top us,None
temple however <unk> criticized sea containers ' plan yesterday <unk> it as a highly conditional device designed to <unk> management <unk> shareholders and prevent them from accepting our superior cash offer,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,temple however <unk> criticized sea containers ' plan yesterday <unk> it as a highly conditional device designed to <unk> management <unk> shareholders and prevent them from accepting our superior cash offer,None
a spokesman for temple estimated that sea containers ' plan if all the asset sales <unk> would result in shareholders receiving only $ N to $ N a share in cash,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,a spokesman for temple estimated that sea containers ' plan if all the asset sales <unk> would result in shareholders receiving only $ N to $ N a share in cash,None
the lower figures the spokesman said would stem from preferred shares being converted to common stock and the possibility that sea containers ' subsidiaries might be required to place their shares in the open market,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the lower figures the spokesman said would stem from preferred shares being converted to common stock and the possibility that sea containers ' subsidiaries might be required to place their shares in the open market,None
temple added that sea containers is still mired in legal problems in <unk> where the supreme court has temporarily barred sea containers from buying back its own stock in a case brought by <unk> and <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,temple added that sea containers is still mired in legal problems in <unk> where the supreme court has temporarily barred sea containers from buying back its own stock in a case brought by <unk> and <unk>,None
